Type,Full_File_Name,Age,Depth,Site,Sample #,Object #,Slide Hole,Notes on Coding,Ichthyolith Type,Shape,Spades,Anterior shape (old Base),Anterior Marginal Macro Texture,Anterior Marginal Micro Texture,Posterior shape (old Tip),Posterior Marginal Macro Texture,Posterior Marginal Micro Texture Description,Planes of Symmetry,# of cusps,Cusps definition,Cusp Similarity,Cusp Relative Length,Ridge System,Number of ridge segments,Number of independent ridges,Ridge Outgrowths,Ridge Orientation,Central Ridge(s) or trough Disparity,Central Ridge Directionality,Central Ridge Width,Non-Central Ridge Directionality,Non-Central Ridge Width,Central Ridge System Shape,Central Ridge System Shape planes of symmetry,Ridge length,Ridge Definition,Ridge/Ridge Height,Ridge/Trough Angularity,# of depression,Depression(s) type,Location of depression,Shape of dimple(s),Secondary Ridge Features,Overall base shape,Base width/length,Crown to base ratio,Number of grooves,Root foramen opening shape,Root foramen location,Peduncle height:width,Crown:root angle,Base to crown connection location,Mound,Notes,Numerical Only Code (autofills),Ichthyolith Type,Shape,Spades,Anterior shape (old Base),Anterior Marginal Macro Texture,Anterior Marginal Micro Texture,Posterior shape (old Tip),Posterior Marginal Macro Texture,Posterior Marginal Micro Texture Description,Planes of Symmetry,# of cusps,Cusps definition,Cusp Similarity,Cusp Relative Length,Ridge System,Number of ridge segments,Number of independent ridges,Ridge Outgrowths,Ridge Orientation,Central Ridge(s) or trough Disparity,Central Ridge Directionality,Central Ridge Width,Non-Central Ridge Directionality,Non-Central Ridge Width,Central Ridge System Shape,Central Ridge System Shape planes of symmetry,Ridge length,Ridge Definition,Ridge/Ridge Height,Ridge/Trough Angularity,# of depression,Depression(s) type,Location of depression,Shape of dimple(s),Secondary Ridge Features,Overall base shape,Mound,Base width/length,Crown to base ratio,Number of Grooves,Root foramen opening shape,Root foramen location,Peduncle height:width,Crown:root angle,Base to crown connection location
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00034_plane000.tif,,,,115,34,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00035_plane000.tif,,,,115,35,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Five Thin Ridged Fan,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00036_plane000.tif,,,,115,36,1,,Z1.2.Denticle,A1.4 Spade,A2.3 Pointed Spade,B1.2 Rounded,B2.1 Smooth,B3.1 Smooth,C1.3 Pointed,C2.1 Smooth,C3.1 Smooth,D1.2 one,E1.1 None,E2.0 No cusps or too broken to code,E3.0 No cusps/one cusp or too broken to code,E4.0 No cusps or too broken to code,"F1.2 Linear (can tell directionality-anterior/posterior, ridges only curve in a max. 1 way-not wavy)",G1.6 five,G2.6 five,G3.1 no ridge outgrowths,H1.1 Parallel,I1.3 Same as other ridges,I2.1 Straight,I3.3 Triangular thinning from anterior,J1.1 Straight,J2.3 Triangular thinning from anterior,K1.1 Ridges present but no central shape observed,K2.0 No central shape or too broken to code,L1.2 Ridge length=lateral length,L2.3 Clearly Defined,L3.2 equal ridge heights,L4.2 Ridge profiles or troughs are triangular,M1.1 None,M2.0 No depression or too broken to code,M3.0 No depression or too broken to code,M4.0 none or too broken to code,N1.2 No secondary ridge features,O1.0 Base not preserved/too broken to code,O2.0 Base not preserved/too broken to code,O3.0 Base not preserved/too broken to code,O4.0 Base not preserved/too broken to code,O5.0 Base not preserved/too broken to code,O6.0 No root opening or base not preserved/too broken to code,O7.0 Base not preserved/too broken to code,O8.0 Base not preserved/too broken to code,O9.0 Base not preserved/too broken to code,O10.0 Base not preserved/too broken to code,,,2,4,3,2,1,1,3,1,1,2,1,0,0,0,2,6,6,1,1,3,1,3,1,3,1,0,2,3,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Three Ridged Linear Fan with Ridge Outgrowths,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00037_plane000.tif,,,,115,37,1,,Z1.2.Denticle,A1.4 Spade,A2.3 Pointed Spade,B1.2 Rounded,B2.2 Scalloped margin texture,B3.1 Smooth,C1.3 Pointed,C2.1 Smooth,C3.1 Smooth,D1.2 one,E1.1 None,E2.0 No cusps or too broken to code,E3.0 No cusps/one cusp or too broken to code,E4.0 No cusps or too broken to code,"F1.2 Linear (can tell directionality-anterior/posterior, ridges only curve in a max. 1 way-not wavy)",G1.6 five,G2.6 five,G3.3 two ridge outgrowths,H1.1 Parallel,I1.3 Same as other ridges,I2.1 Straight,I3.3 Triangular thinning from anterior,J1.1 Straight,J2.3 Triangular thinning from anterior,K1.1 Ridges present but no central shape observed,K2.0 No central shape or too broken to code,L1.2 Ridge length=lateral length,L2.3 Clearly Defined,L3.3 Variable ridge height,L4.2 Ridge profiles or troughs are triangular,M1.1 None,M2.0 No depression or too broken to code,M3.0 No depression or too broken to code,M4.0 none or too broken to code,N1.2 No secondary ridge features,O1.0 Base not preserved/too broken to code,O2.0 Base not preserved/too broken to code,O3.0 Base not preserved/too broken to code,O4.0 Base not preserved/too broken to code,O5.0 Base not preserved/too broken to code,O6.0 No root opening or base not preserved/too broken to code,O7.0 Base not preserved/too broken to code,O8.0 Base not preserved/too broken to code,O9.0 Base not preserved/too broken to code,O10.0 Base not preserved/too broken to code,,,2,4,3,2,2,1,3,1,1,2,1,0,0,0,2,6,6,3,1,3,1,3,1,3,1,0,2,3,3,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00038_plane000.tif,,,,115,38,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00039_plane000.tif,,,,115,39,1,,Z1.3.Other microfossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00040_plane000.tif,,,,115,40,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00041_plane000.tif,,,,115,41,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00042_plane000.tif,,,,115,42,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00043_plane000.tif,,,,115,43,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00044_plane000.tif,,,,115,44,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00045_plane000.tif,,,,115,45,1,,Z1.2.Denticle,A1.4 Spade,A2.0 Not a Spade/too broken to code,B1.3 Pointed (vertex),B2.1 Smooth,B3.1 Smooth,C1.0 Too broken to code,C2.0 Too broken to code,C3.0 Too broken to code,D1.2 one,E1.1 None,E2.0 No cusps or too broken to code,E3.0 No cusps/one cusp or too broken to code,E4.0 No cusps or too broken to code,"F1.2 Linear (can tell directionality-anterior/posterior, ridges only curve in a max. 1 way-not wavy)",G1.5 four,G2.5 four,G3.0 no ridges or too broken to code,H1.1 Parallel,I1.1 No central ridge,I2.1 Straight,I3.0 None or too broken to code,J1.1 Straight,J2.1 Parallel,K1.1 Ridges present but no central shape observed,K2.0 No central shape or too broken to code,L1.2 Ridge length=lateral length,L2.3 Clearly Defined,L3.2 equal ridge heights,L4.1 Ridge profiles or trough are rounded,M1.1 None,M2.0 No depression or too broken to code,M3.0 No depression or too broken to code,M4.0 none or too broken to code,N1.0 Too broken to code,O1.0 Base not preserved/too broken to code,O2.0 Base not preserved/too broken to code,O3.0 Base not preserved/too broken to code,O4.0 Base not preserved/too broken to code,O5.0 Base not preserved/too broken to code,O6.0 No root opening or base not preserved/too broken to code,O7.0 Base not preserved/too broken to code,O8.0 Base not preserved/too broken to code,O9.0 Base not preserved/too broken to code,O10.0 Base not preserved/too broken to code,,,2,4,0,3,1,1,0,0,0,2,1,0,0,0,2,5,5,0,1,1,1,0,1,1,1,0,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00046_plane000.tif,,,,115,46,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00047_plane000.tif,,,,115,47,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00048_plane000.tif,,,,115,48,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Single Dimpled Hexagon,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00049_plane000.tif,,,,115,49,1,,Z1.2.Denticle,A1.7 Irregular/ other,A2.0 Not a Spade/too broken to code,B1.4 Denticle lacks directionality/Cannot discern anterior,B2.1 Smooth,B3.1 Smooth,C1.4 Denticle lacks directionality/Cannot discern posterior,C2.1 Smooth,C3.1 Smooth,D1.3 two,E1.1 None,E2.0 No cusps or too broken to code,E3.0 No cusps/one cusp or too broken to code,E4.0 No cusps or too broken to code,F1.3 Geometric (Central branching pattern),G1.8 eleven or more,G2.2 one,G3.1 no ridge outgrowths,H1.0 Only one Ridge/No Ridges or too broken to code,I1.2 Only one Ridge,I2.1 Straight,I3.1 Parallel,J1.0 None/only one ridge or too broken to code,J2.0 None or too broken to code,K1.6 Hexagon,K2.4 radial,L1.2 Ridge length=lateral length,L2.3 Clearly Defined,L3.1 Only one ridge,L4.2 Ridge profiles or troughs are triangular,M1.2 one,M2.3 Dimples (depressions surrounded by ridges),M3.1 Central depression,M4.1 circle,N1.2 No secondary ridge features,O1.0 Base not preserved/too broken to code,O2.0 Base not preserved/too broken to code,O3.0 Base not preserved/too broken to code,O4.0 Base not preserved/too broken to code,O5.0 Base not preserved/too broken to code,O6.0 No root opening or base not preserved/too broken to code,O7.0 Base not preserved/too broken to code,O8.0 Base not preserved/too broken to code,O9.0 Base not preserved/too broken to code,O10.0 Base not preserved/too broken to code,,,2,7,0,4,1,1,4,1,1,3,1,0,0,0,3,8,2,1,0,2,1,1,0,0,6,4,2,3,1,2,2,3,1,1,2,0,0,0,0,0,0,0,0,0,0
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00050_plane000.tif,,,,115,50,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00051_plane000.tif,,,,115,51,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00052_plane000.tif,,,,115,52,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Single Dimpled Quadrilateral,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00053_plane000.tif,,,,115,53,1,,Z1.2.Denticle,A1.5 Diamond/Rectangle/(Can be asymmetrical/kite-like),A2.0 Not a Spade/too broken to code,B1.4 Denticle lacks directionality/Cannot discern anterior,B2.1 Smooth,B3.1 Smooth,C1.4 Denticle lacks directionality/Cannot discern posterior,C2.1 Smooth,C3.1 Smooth,D1.3 two,E1.1 None,E2.0 No cusps or too broken to code,E3.0 No cusps/one cusp or too broken to code,E4.0 No cusps or too broken to code,F1.3 Geometric (Central branching pattern),G1.7 six-ten,G2.2 one,G3.1 no ridge outgrowths,H1.0 Only one Ridge/No Ridges or too broken to code,I1.2 Only one Ridge,I2.1 Straight,I3.1 Parallel,J1.0 None/only one ridge or too broken to code,J2.0 None or too broken to code,K1.4 Quadrilateral,K2.4 radial,L1.2 Ridge length=lateral length,L2.3 Clearly Defined,L3.1 Only one ridge,L4.2 Ridge profiles or troughs are triangular,M1.2 one,M2.3 Dimples (depressions surrounded by ridges),M3.1 Central depression,M4.4 Square/quadrilateral,N1.2 No secondary ridge features,O1.0 Base not preserved/too broken to code,O2.0 Base not preserved/too broken to code,O3.0 Base not preserved/too broken to code,O4.0 Base not preserved/too broken to code,O5.0 Base not preserved/too broken to code,O6.0 No root opening or base not preserved/too broken to code,O7.0 Base not preserved/too broken to code,O8.0 Base not preserved/too broken to code,O9.0 Base not preserved/too broken to code,O10.0 Base not preserved/too broken to code,,,2,5,0,4,1,1,4,1,1,3,1,0,0,0,3,7,2,1,0,2,1,1,0,0,4,4,2,3,1,2,2,3,1,4,2,0,0,0,0,0,0,0,0,0,0
Single Dimpled Heptagon,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00054_plane000.tif,,,,115,54,1,,Z1.2.Denticle,A1.2 Cruciform,A2.0 Not a Spade/too broken to code,B1.4 Denticle lacks directionality/Cannot discern anterior,B2.1 Smooth,B3.1 Smooth,C1.4 Denticle lacks directionality/Cannot discern posterior,C2.1 Smooth,C3.1 Smooth,D1.2 one,E1.1 None,E2.0 No cusps or too broken to code,E3.1 Cusps are same length/width/shape,E4.0 No cusps or too broken to code,F1.3 Geometric (Central branching pattern),G1.8 eleven or more,G2.2 one,G3.1 no ridge outgrowths,H1.0 Only one Ridge/No Ridges or too broken to code,I1.2 Only one Ridge,I2.1 Straight,I3.1 Parallel,J1.0 None/only one ridge or too broken to code,J2.0 None or too broken to code,K1.7 Heptagon,K2.2 one,L1.2 Ridge length=lateral length,L2.3 Clearly Defined,L3.1 Only one ridge,L4.2 Ridge profiles or troughs are triangular,M1.2 one,M2.3 Dimples (depressions surrounded by ridges),M3.1 Central depression,M4.1 circle,N1.2 No secondary ridge features,O1.0 Base not preserved/too broken to code,O2.0 Base not preserved/too broken to code,O3.0 Base not preserved/too broken to code,O4.0 Base not preserved/too broken to code,O5.0 Base not preserved/too broken to code,O6.0 No root opening or base not preserved/too broken to code,O7.0 Base not preserved/too broken to code,O8.0 Base not preserved/too broken to code,O9.0 Base not preserved/too broken to code,O10.0 Base not preserved/too broken to code,,,2,2,0,4,1,1,4,1,1,2,1,0,1,0,3,8,2,1,0,2,1,1,0,0,7,2,2,3,1,2,2,3,1,1,2,0,0,0,0,0,0,0,0,0,0
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00055_plane000.tif,,,,115,55,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00056_plane000.tif,,,,115,56,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00057_plane000.tif,,,,115,57,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00058_plane000.tif,,,,115,58,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00059_plane000.tif,,,,115,59,1,,Z1.3.Other microfossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00060_plane000.tif,,,,115,60,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00061_plane000.tif,,,,115,61,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00062_plane000.tif,,,,115,62,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Single Dimpled Pentagon,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00063_plane000.tif,,,,115,63,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00064_plane000.tif,,,,115,64,1,,Z1.2.Denticle,A1.5 Diamond/Rectangle/(Can be asymmetrical/kite-like),A2.0 Not a Spade/too broken to code,B1.4 Denticle lacks directionality/Cannot discern anterior,B2.1 Smooth,B3.1 Smooth,C1.4 Denticle lacks directionality/Cannot discern posterior,C2.1 Smooth,C3.1 Smooth,D1.1 None,E1.1 None,E2.0 No cusps or too broken to code,E3.0 No cusps/one cusp or too broken to code,E4.0 No cusps or too broken to code,F1.3 Geometric (Central branching pattern),G1.8 eleven or more,G2.2 one,G3.1 no ridge outgrowths,H1.0 Only one Ridge/No Ridges or too broken to code,I1.2 Only one Ridge,I2.1 Straight,I3.1 Parallel,J1.0 None/only one ridge or too broken to code,J2.0 None or too broken to code,K1.5 Pentagonal,K2.1 central shape but no plane of symmetry,L1.2 Ridge length=lateral length,L2.3 Clearly Defined,L3.1 Only one ridge,L4.2 Ridge profiles or troughs are triangular,M1.2 one,M2.3 Dimples (depressions surrounded by ridges),M3.1 Central depression,M4.1 circle,N1.2 No secondary ridge features,O1.0 Base not preserved/too broken to code,O2.0 Base not preserved/too broken to code,O3.0 Base not preserved/too broken to code,O4.0 Base not preserved/too broken to code,O5.0 Base not preserved/too broken to code,O6.0 No root opening or base not preserved/too broken to code,O7.0 Base not preserved/too broken to code,O8.0 Base not preserved/too broken to code,O9.0 Base not preserved/too broken to code,O10.0 Base not preserved/too broken to code,,,2,5,0,4,1,1,4,1,1,1,1,0,0,0,3,8,2,1,0,2,1,1,0,0,5,1,2,3,1,2,2,3,1,1,2,0,0,0,0,0,0,0,0,0,0
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00065_plane000.tif,,,,115,65,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00066_plane000.tif,,,,115,66,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00067_plane000.tif,,,,115,67,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GenGeo,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00068_plane000.tif,,,,115,68,1,,Z1.2.Denticle,A1.2 Cruciform,A2.0 Not a Spade/too broken to code,B1.4 Denticle lacks directionality/Cannot discern anterior,B2.1 Smooth,B3.1 Smooth,C1.4 Denticle lacks directionality/Cannot discern posterior,C2.1 Smooth,C3.1 Smooth,D1.2 one,E1.1 None,E2.0 No cusps or too broken to code,E3.0 No cusps/one cusp or too broken to code,E4.0 No cusps or too broken to code,F1.3 Geometric (Central branching pattern),G1.8 eleven or more,G2.2 one,G3.1 no ridge outgrowths,H1.0 Only one Ridge/No Ridges or too broken to code,I1.2 Only one Ridge,I2.1 Straight,I3.1 Parallel,J1.0 None/only one ridge or too broken to code,J2.0 None or too broken to code,K1.10 Multiple,K2.1 central shape but no plane of symmetry,L1.2 Ridge length=lateral length,L2.3 Clearly Defined,L3.1 Only one ridge,L4.2 Ridge profiles or troughs are triangular,M1.7 Multiple depressions (>2) but denticle is broken so unable to discern precise number,M2.3 Dimples (depressions surrounded by ridges),M3.3 Both central and edge depressions,M4.7 Multiple different shapes,N1.2 No secondary ridge features,O1.0 Base not preserved/too broken to code,O2.0 Base not preserved/too broken to code,O3.0 Base not preserved/too broken to code,O4.0 Base not preserved/too broken to code,O5.0 Base not preserved/too broken to code,O6.0 No root opening or base not preserved/too broken to code,O7.0 Base not preserved/too broken to code,O8.0 Base not preserved/too broken to code,O9.0 Base not preserved/too broken to code,O10.0 Base not preserved/too broken to code,,,2,2,0,4,1,1,4,1,1,2,1,0,0,0,3,8,2,1,0,2,1,1,0,0,10,1,2,3,1,2,7,3,3,7,2,0,0,0,0,0,0,0,0,0,0
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00069_plane000.tif,,,,115,69,1,,Z1.3.Other microfossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00070_plane000.tif,,,,115,70,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GenLin,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00071_plane000.tif,,,,115,71,1,,Z1.2.Denticle,A1.0 Too broken to code,A2.0 Not a Spade/too broken to code,B1.0 Too broken to code,B2.0 Too broken to code,B3.0 Too broken to code,C1.0 Too broken to code,C2.0 Too broken to code,C3.0 Too broken to code,D1.0 Too broken to code,E1.0 Too broken to code,E2.0 No cusps or too broken to code,E3.0 No cusps/one cusp or too broken to code,E4.0 No cusps or too broken to code,F1.0 Too broken to code,G1.0 Too broken to code,G2.0 Too broken to code,G3.0 no ridges or too broken to code,H1.0 Only one Ridge/No Ridges or too broken to code,I1.0 No ridges or too broken to code,I2.0 None or too broken to code,I3.0 None or too broken to code,J1.0 None/only one ridge or too broken to code,J2.0 None or too broken to code,K1.0 No Ridges or too broken to code,K2.0 No central shape or too broken to code,L1.0 Too broken to code,L2.0 No Ridges or too broken to code,L3.0 None or too broken to code,L4.0 No ridges or too broken to code,M1.0 Too broken to code,M2.0 No depression or too broken to code,M3.0 No depression or too broken to code,M4.0 none or too broken to code,N1.0 Too broken to code,O1.0 Base not preserved/too broken to code,O2.0 Base not preserved/too broken to code,O3.0 Base not preserved/too broken to code,O4.0 Base not preserved/too broken to code,O5.0 Base not preserved/too broken to code,O6.0 No root opening or base not preserved/too broken to code,O7.0 Base not preserved/too broken to code,O8.0 Base not preserved/too broken to code,O9.0 Base not preserved/too broken to code,O10.0 Base not preserved/too broken to code,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00072_plane000.tif,,,,115,72,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00073_plane000.tif,,,,115,73,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00074_plane000.tif,,,,115,74,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115_U1553D_3R_3W_20-23cm_N1of2_Z200x_obj00075_plane000.tif,,,,115,75,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
