,,Classification,,General Modifiers,,,,,,,Curve,,,Tooth Properties,,Cusps (multi-cusp teeth),,,,,,,,,Blade 1,,,,,,,,Blade 2,,,,,,,Barb 1,,,,Barb 2,,,,Pulp Cavity,,,,Base,,,Tip,,,Classification,,General Modifiers,,,,,,,Curve,,,Tooth Properties,,Cusps (multi-cusp teeth),,,,,,,,,Blade 1,,,,,,,,Blade 2,,,,,,,Barb 1,,,,Barb 2,,,,Pulp Cavity,,,,Base,,,Tip,
Long top curved cone 1/2 straight root,270,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.3.Long,A2.3.Deep,A3.1.Triangle,A4.1.Straight,B1.2.Fingerprinted,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.2.Minor curve,C2.1.Whole-tooth,C3.4.Cone-curve,D1.1.One-part,D2.1.Cone,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.1.No blades,F2.0.No blades or too broken to code,F3.0.No blades or too broken to code,F4.0.No blades or too broken to code,F5.0.No blades or too broken to code,F6.0.No blades or too broken to code,F7.0.No blades or too broken to code,F8.0.No blades/features or too broken to code,G2.0.No blades or too broken to code,G3.0.No blades or too broken to code,G4.0.No blades or too broken to code,G5.0.No blades or too broken to code,G6.0.No blades or too broken to code,G7.0.No blades or too broken to code,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.4.(1/2),J2.2.Medium,J3.1.Straight,J4.0.Rootless/no modifiers or too broken to code,K1.2.Flared,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.2.Rounded/Dome,M2.1.Tip material same as rest of tooth,,1,1,3,3,1,1,2,0,0,2,1,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,1,0,2,0,0,2,1
Long curved tucked cone,271,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.3.Long,A2.3.Deep,A3.1.Triangle,A4.1.Straight,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.2.Minor curve,C2.1.Whole-tooth,C3.4.Cone-curve,D1.1.One-part,D2.1.Cone,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.1.No blades,F2.0.No blades or too broken to code,F3.0.No blades or too broken to code,F4.0.No blades or too broken to code,F5.0.No blades or too broken to code,F6.0.No blades or too broken to code,F7.0.No blades or too broken to code,F8.0.No blades/features or too broken to code,G2.0.No blades or too broken to code,G3.0.No blades or too broken to code,G4.0.No blades or too broken to code,G5.0.No blades or too broken to code,G6.0.No blades or too broken to code,G7.0.No blades or too broken to code,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.2.(1/4),J2.4.Total,J3.7.Flat-top,J4.0.Rootless/no modifiers or too broken to code,K1.3.Tucked,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.1.Pointed,M2.2.Cap tip,,1,1,3,3,1,1,1,0,0,2,1,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,7,0,3,0,0,1,2
Curved furrowed cone,272,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.3.Long,A2.3.Deep,A3.1.Triangle,A4.1.Straight,B1.3.Furrowed,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.2.Minor curve,C2.1.Whole-tooth,C3.4.Cone-curve,D1.1.One-part,D2.1.Cone,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.1.No blades,F2.0.No blades or too broken to code,F3.0.No blades or too broken to code,F4.0.No blades or too broken to code,F5.0.No blades or too broken to code,F6.0.No blades or too broken to code,F7.0.No blades or too broken to code,F8.0.No blades/features or too broken to code,G2.0.No blades or too broken to code,G3.0.No blades or too broken to code,G4.0.No blades or too broken to code,G5.0.No blades or too broken to code,G6.0.No blades or too broken to code,G7.0.No blades or too broken to code,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.6.Full-length,J2.4.Total,J3.1.Straight,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.2.Rounded/Dome,M2.1.Tip material same as rest of tooth,,1,1,3,3,1,1,3,0,0,2,1,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,4,1,0,1,0,0,2,1
Extended tip two part funnel cone ,273,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.3.Long,A2.3.Deep,A3.1.Triangle,A4.4.Funnel,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.2.Minor curve,C2.2.Tip-only,C3.4.Cone-curve,D1.1.One-part,D2.1.Cone,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.1.No blades,F2.0.No blades or too broken to code,F3.0.No blades or too broken to code,F4.0.No blades or too broken to code,F5.0.No blades or too broken to code,F6.0.No blades or too broken to code,F7.0.No blades or too broken to code,F8.0.No blades/features or too broken to code,G2.0.No blades or too broken to code,G3.0.No blades or too broken to code,G4.0.No blades or too broken to code,G5.0.No blades or too broken to code,G6.0.No blades or too broken to code,G7.0.No blades or too broken to code,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.5.(3/4),J2.4.Total,J3.7.Flat-top,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.1.Pointed,M2.2.Cap tip,,1,1,3,3,1,4,1,0,0,2,2,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,7,0,1,0,0,1,2
3/4 total root bladed cone,274,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.3.Long,A2.3.Deep,A3.1.Triangle,A4.1.Straight,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.2.Minor curve,C2.1.Whole-tooth,C3.4.Cone-curve,D1.1.One-part,D2.1.Cone,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.2.Symmetrical,F2.1.Small,F3.4.Full-length,F4.5.Full-length,F5.1.Straight,F6.1.Straight edge,F7.1.No blade features,F8.0.No blades/features or too broken to code,G2.1.Small,G3.4.Full-length,G4.5.Full-length,G5.1.Straight,G6.1.Straight edge,G7.1.No blade features,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.5.(3/4),J2.4.Total,J3.7.Flat-top,J4.0.Rootless/no modifiers or too broken to code,K1.2.Flared,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.1.Pointed,M2.2.Cap tip,,1,1,3,3,1,1,1,0,0,2,1,4,1,1,1,0,0,0,0,0,0,0,0,2,1,4,5,1,1,1,0,1,4,5,1,1,1,0,1,0,0,0,0,0,0,0,5,4,7,0,2,0,0,1,2
Elongated straight bladed cone,275,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.3.Long,A2.3.Deep,A3.1.Triangle,A4.1.Straight,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.1.Uncurved,C2.0.Uncurved or too broken to code,C3.0.Uncurved or too broken to code,D1.1.One-part,D2.1.Cone,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.2.Symmetrical,F2.1.Small,F3.3.Lower,F4.3.(1/2),F5.1.Straight,F6.1.Straight edge,F7.1.No blade features,F8.0.No blades/features or too broken to code,G2.1.Small,G3.3.Lower,G4.3.(1/2),G5.1.Straight,G6.1.Straight edge,G7.1.No blade features,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.6.Full-length,J2.2.Medium,J3.2.Concave,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.1.Pointed,M2.1.Tip material same as rest of tooth,,1,1,3,3,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1,3,3,1,1,1,0,1,3,3,1,1,1,0,1,0,0,0,0,0,0,0,6,2,2,0,1,0,0,1,1
Full-length straight root cone,276,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.3.Long,A2.3.Deep,A3.1.Triangle,A4.1.Straight,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.1.Uncurved,C2.0.Uncurved or too broken to code,C3.0.Uncurved or too broken to code,D1.1.One-part,D2.1.Cone,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.3.Asymmetrical,F2.3.Large,F3.4.Full-length,F4.5.Full-length,F5.1.Straight,F6.1.Straight edge,F7.1.No blade features,F8.0.No blades/features or too broken to code,G2.3.Large,G3.4.Full-length,G4.5.Full-length,G5.1.Straight,G6.1.Straight edge,G7.1.No blade features,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.6.Full-length,J2.2.Medium,J3.1.Straight,J4.3.Extended-tip,K1.2.Flared,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.2.Rounded/Dome,M2.1.Tip material same as rest of tooth,,1,1,3,3,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,3,3,4,5,1,1,1,0,3,4,5,1,1,1,0,1,0,0,0,0,0,0,0,6,2,1,3,2,0,0,2,1
Bladed cone 1/3 dome root,277,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.3.Long,A2.3.Deep,A3.1.Triangle,A4.3.Convex,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.1.Uncurved,C2.0.Uncurved or too broken to code,C3.0.Uncurved or too broken to code,D1.1.One-part,D2.1.Cone,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.2.Symmetrical,F2.3.Large,F3.1.Upper,F4.4.(3/4),F5.1.Straight,F6.1.Straight edge,F7.1.No blade features,F8.0.No blades/features or too broken to code,G2.3.Large,G3.1.Upper,G4.4.(3/4),G5.1.Straight,G6.1.Straight edge,G7.1.No blade features,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.3.(1/3),J2.2.Medium,J3.4.Dome,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.1.Pointed,M2.1.Tip material same as rest of tooth,,1,1,3,3,1,3,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2,3,1,4,1,1,1,0,3,1,4,1,1,1,0,1,0,0,0,0,0,0,0,3,2,4,0,1,0,0,1,1
1/2 bladed curved cone,278,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.3.Long,A2.3.Deep,A3.1.Triangle,A4.1.Straight,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.2.Minor curve,C2.1.Whole-tooth,C3.4.Cone-curve,D1.1.One-part,D2.1.Cone,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.2.Symmetrical,F2.1.Small,F3.1.Upper,F4.3.(1/2),F5.1.Straight,F6.1.Straight edge,F7.1.No blade features,F8.0.No blades/features or too broken to code,G2.1.Small,G3.1.Upper,G4.3.(1/2),G5.1.Straight,G6.1.Straight edge,G7.1.No blade features,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.6.Full-length,J2.4.Total,J3.1.Straight,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.1.Pointed,M2.3.Rim tip,,1,1,3,3,1,1,1,0,0,2,1,4,1,1,1,0,0,0,0,0,0,0,0,2,1,1,3,1,1,1,0,1,1,3,1,1,1,0,1,0,0,0,0,0,0,0,6,4,1,0,1,0,0,1,3
Bladed recurved cone,279,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.3.Long,A2.3.Deep,A3.1.Triangle,A4.1.Straight,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.4.Recurved,C2.1.Whole-tooth,C3.4.Cone-curve,D1.1.One-part,D2.1.Cone,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.2.Symmetrical,F2.1.Small,F3.4.Full-length,F4.5.Full-length,F5.2.Top-heavy,F6.1.Straight edge,F7.1.No blade features,F8.0.No blades/features or too broken to code,G2.1.Small,G3.4.Full-length,G4.5.Full-length,G5.2.Top-heavy,G6.1.Straight edge,G7.1.No blade features,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.6.Full-length,J2.4.Total,J3.1.Straight,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.1.Pointed,M2.1.Tip material same as rest of tooth,,1,1,3,3,1,1,1,0,0,4,1,4,1,1,1,0,0,0,0,0,0,0,0,2,1,4,5,2,1,1,0,1,4,5,2,1,1,0,1,0,0,0,0,0,0,0,6,4,1,0,1,0,0,1,1
Bladed cone tip-only curve,280,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.3.Long,A2.3.Deep,A3.1.Triangle,A4.1.Straight,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.3.Major curve,C2.2.Tip-only,C3.1.Side-curve,D1.1.One-part,D2.1.Cone,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.2.Symmetrical,F2.1.Small,F3.4.Full-length,F4.5.Full-length,F5.3.Middle-heavy,F6.1.Straight edge,F7.1.No blade features,F8.0.No blades/features or too broken to code,G2.1.Small,G3.4.Full-length,G4.5.Full-length,G5.3.Middle-heavy,G6.1.Straight edge,G7.1.No blade features,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.4.(1/2),J2.3.Wide,J3.3.Convex,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.2.Rounded/Dome,M2.1.Tip material same as rest of tooth,,1,1,3,3,1,1,1,0,0,3,2,1,1,1,1,0,0,0,0,0,0,0,0,2,1,4,5,3,1,1,0,1,4,5,3,1,1,0,1,0,0,0,0,0,0,0,4,3,3,0,1,0,0,2,1
Full root single bladed cone,281,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.3.Long,A2.3.Deep,A3.1.Triangle,A4.1.Straight,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.1.Uncurved,C2.0.Uncurved or too broken to code,C3.0.Uncurved or too broken to code,D1.1.One-part,D2.1.Cone,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.4.Single,F2.2.Medium,F3.4.Full-length,F4.5.Full-length,F5.1.Straight,F6.1.Straight edge,F7.1.No blade features,F8.0.No blades/features or too broken to code,G2.0.No blades or too broken to code,G3.0.No blades or too broken to code,G4.0.No blades or too broken to code,G5.0.No blades or too broken to code,G6.0.No blades or too broken to code,G7.0.No blades or too broken to code,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.6.Full-length,J2.2.Medium,J3.1.Straight,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.1.Pointed,M2.1.Tip material same as rest of tooth,,1,1,3,3,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,4,2,4,5,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,2,1,0,1,0,0,1,1
Upper 1/4 blade cone,282,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.3.Long,A2.3.Deep,A3.1.Triangle,A4.1.Straight,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.2.Minor curve,C2.1.Whole-tooth,C3.4.Cone-curve,D1.1.One-part,D2.1.Cone,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.2.Symmetrical,F2.2.Medium,F3.1.Upper,F4.1.(1/4),F5.1.Straight,F6.1.Straight edge,F7.1.No blade features,F8.0.No blades/features or too broken to code,G2.2.Medium,G3.1.Upper,G4.1.(1/4),G5.1.Straight,G6.1.Straight edge,G7.1.No blade features,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.6.Full-length,J2.4.Total,J3.1.Straight,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.1.Pointed,M2.1.Tip material same as rest of tooth,,1,1,3,3,1,1,1,0,0,2,1,4,1,1,1,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,0,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,6,4,1,0,1,0,0,1,1
Arrowhead triangle,283,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.3.Long,A2.3.Deep,A3.4.Stalked,A4.0.Not a triangle or too broken to code,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.3.Major curve,C2.2.Tip-only,C3.1.Side-curve,D1.1.One-part,D2.1.Cone,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.2.Symmetrical,F2.1.Small,F3.1.Upper,F4.1.(1/4),F5.4.Bottom-heavy (flared),F6.1.Straight edge,F7.1.No blade features,F8.0.No blades/features or too broken to code,G2.1.Small,G3.1.Upper,G4.1.(1/4),G5.4.Bottom-heavy (flared),G6.1.Straight edge,G7.1.No blade features,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.6.Full-length,J2.4.Total,J3.1.Straight,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.4.Bulbous,M2.1.Tip material same as rest of tooth,,1,1,3,3,4,0,1,0,0,3,2,1,1,1,1,0,0,0,0,0,0,0,0,2,1,1,1,4,1,1,0,1,1,1,4,1,1,0,1,0,0,0,0,0,0,0,6,4,1,0,1,0,0,4,1
Elongated two part squat tip,284,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.3.Long,A2.3.Deep,A3.1.Triangle,A4.1.Straight,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.1.Uncurved,C2.0.Uncurved or too broken to code,C3.0.Uncurved or too broken to code,D1.2.Two-part,D2.1.Cone,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.1.No blades,F2.0.No blades or too broken to code,F3.0.No blades or too broken to code,F4.0.No blades or too broken to code,F5.0.No blades or too broken to code,F6.0.No blades or too broken to code,F7.0.No blades or too broken to code,F8.0.No blades/features or too broken to code,G2.0.No blades or too broken to code,G3.0.No blades or too broken to code,G4.0.No blades or too broken to code,G5.0.No blades or too broken to code,G6.0.No blades or too broken to code,G7.0.No blades or too broken to code,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.5.(3/4),J2.4.Total,J3.7.Flat-top,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.5.(3/4),L2.1.Straight,M1.1.Pointed,M2.1.Tip material same as rest of tooth,,1,1,3,3,1,1,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,7,0,1,5,1,1,1
Elongated two part medium tip,285,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.3.Long,A2.3.Deep,A3.1.Triangle,A4.1.Straight,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.1.Uncurved,C2.0.Uncurved or too broken to code,C3.0.Uncurved or too broken to code,D1.2.Two-part,D2.1.Cone,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.1.No blades,F2.0.No blades or too broken to code,F3.0.No blades or too broken to code,F4.0.No blades or too broken to code,F5.0.No blades or too broken to code,F6.0.No blades or too broken to code,F7.0.No blades or too broken to code,F8.0.No blades/features or too broken to code,G2.0.No blades or too broken to code,G3.0.No blades or too broken to code,G4.0.No blades or too broken to code,G5.0.No blades or too broken to code,G6.0.No blades or too broken to code,G7.0.No blades or too broken to code,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.5.(3/4),J2.4.Total,J3.7.Flat-top,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.4.(2/3),L2.1.Straight,M1.1.Pointed,M2.1.Tip material same as rest of tooth,,1,1,3,3,1,1,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,7,0,1,4,1,1,1
